condition,seed,avg_test_pcc,avg_test_rmse,n_estimators,learning_rate,max_depth,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
n_estimators-10000-learning_rate-0.01-max_depth-8,9,0.7190239317143565,1.3089090953315172,10000,0.01,8,0.9993692240800721,0.07258762254773052,0.6982413883099738,0.7248349095921041,0.7080468383270383,0.7034249091549092,0.7216578865991494,0.7301947688430483,0.7188581698849588,0.7753737234126856,0.7234891178327751,0.6861176051869231
n_estimators-10000-learning_rate-0.1-max_depth-10,0,0.6933777676525047,1.3571087423399206,10000,0.1,10,1.0,1.4667497650091004e-8,0.6806006999854354,0.687726986869984,0.690798740423475,0.6910206779257567,0.6991699591624964,0.7086228339499399,0.7026031364471047,0.7328899391819366,0.6896491044050748,0.650695598173843
n_estimators-10000-learning_rate-0.1-max_depth-10,1,0.6919750356591496,1.358357511398118,10000,0.1,10,0.9999999999999998,1.466423251297539e-8,0.6905702265164648,0.7013144207907522,0.6767139189005165,0.6749949903003603,0.6850101057612841,0.7081043109057286,0.7013363099289001,0.7356715529919143,0.6986629220126541,0.6473715984829215
n_estimators-10000-learning_rate-0.1-max_depth-10,2,0.6927675515758029,1.358016942412111,10000,0.1,10,1.0,1.4669548924610061e-8,0.6804018240859864,0.689505258349514,0.6767995594577108,0.6870387357296648,0.6852653099116148,0.7163036393764521,0.6982232961826853,0.7359168925255246,0.7089537964309829,0.6492672037078934
n_estimators-10000-learning_rate-0.1-max_depth-10,3,0.6936418304807396,1.356113115851999,10000,0.1,10,0.9999999999999998,1.4663110856811442e-8,0.6629609288593306,0.7078845762395688,0.6795340880414826,0.683865440607408,0.700901231611611,0.7080554582446771,0.6994385880565133,0.7366023359907008,0.7064411516927385,0.6507345054633663
n_estimators-10000-learning_rate-0.1-max_depth-10,4,0.6910993942765045,1.3608460007430794,10000,0.1,10,0.9999999999999998,1.4667169893746567e-8,0.6722018944168522,0.6984135828624496,0.6776873151846041,0.6757828297594808,0.683421927529638,0.7033145732333085,0.6873361573383543,0.7450813159269043,0.7040267452238324,0.6637276012896208
n_estimators-10000-learning_rate-0.1-max_depth-10,5,0.6935115411434349,1.356174383258929,10000,0.1,10,0.9999999999999997,1.466204577647639e-8,0.6960579577154657,0.7129416101856021,0.6918759391797673,0.671332401594859,0.685295861700302,0.701079132717128,0.6893227653620664,0.7419141129009719,0.6921337012469875,0.6531619288311992
n_estimators-10000-learning_rate-0.1-max_depth-10,6,0.6942982961437536,1.3551300314316275,10000,0.1,10,0.9999999999999998,1.4663300688961548e-8,0.6756260595311117,0.695412560736705,0.6908547294752532,0.6705509925702459,0.692034309616608,0.7148138404457369,0.7022086642372958,0.7479207309045786,0.694583993366799,0.6589770805532027
n_estimators-10000-learning_rate-0.1-max_depth-10,7,0.69293634015446,1.3572841809536809,10000,0.1,10,1.0,1.4667641704801032e-8,0.6794479220218527,0.687027081453165,0.6846453446246658,0.684718251298891,0.6979372446839024,0.7046161798813769,0.6942314108066214,0.7365477087254209,0.7041211361037086,0.6560711219449957
n_estimators-10000-learning_rate-0.1-max_depth-10,8,0.697896144777862,1.347616448989673,10000,0.1,10,0.9999999999999997,1.4667608096556108e-8,0.6720736315015597,0.7026087170520627,0.6918804082191687,0.6866143890929279,0.7014546151252102,0.7110363991405291,0.6970916128948241,0.7435194941353347,0.6923485558487419,0.6803336247682603
n_estimators-10000-learning_rate-0.1-max_depth-10,9,0.6946086245789194,1.3540536775354701,10000,0.1,10,0.9999999999999998,1.4662034090428498e-8,0.6784138618944375,0.7002743647722273,0.6815395631365158,0.6820008685439587,0.7015156505502605,0.7033240824555015,0.7044385907990911,0.7481056119729992,0.6885954660289626,0.6578781856352398
n_estimators-10000-learning_rate-0.1-max_depth-4,0,0.6895495087141015,1.3720886607350418,10000,0.1,4,0.9999383356009783,0.021489246728313732,0.6688667345719418,0.6921187484614004,0.6874655007731498,0.6744798538778596,0.6854836043716582,0.6977739654021783,0.6789656549533231,0.7480753816448303,0.7017731232335929,0.6604925198510814
n_estimators-10000-learning_rate-0.1-max_depth-4,1,0.6875852208948185,1.3762837700898813,10000,0.1,4,0.9999365815740937,0.021780022798532406,0.6715432306295894,0.6872306102318021,0.6868558805181952,0.6733342972096854,0.689997312584016,0.6914369518768131,0.6822907986222997,0.7532551599077509,0.6787657426836626,0.6611422246843716
n_estimators-10000-learning_rate-0.1-max_depth-4,2,0.6911845596039372,1.370016541956535,10000,0.1,4,0.9999378951324844,0.021559710593911135,0.6726173085934142,0.6992976257151137,0.6943064336988478,0.6825429446568441,0.679948879152277,0.7041537476483679,0.67844002123987,0.7372738015879563,0.6933953818653213,0.6698694518813602
n_estimators-10000-learning_rate-0.1-max_depth-4,3,0.6910880434912019,1.369708345301867,10000,0.1,4,0.9999383662770305,0.021474701118192375,0.6743234445387039,0.6906293599775293,0.6931957928940936,0.6715255350551634,0.6879680244155877,0.7008678974146689,0.6847331850037195,0.7476533953140709,0.6995644992952391,0.6604193010032419
n_estimators-10000-learning_rate-0.1-max_depth-4,4,0.6852504982466182,1.3812982824921436,10000,0.1,4,0.9999368422680057,0.021742833158247706,0.6705113065739454,0.6792285763904823,0.6946060045106544,0.6646785465294668,0.6763519294510165,0.7042076817697326,0.6787540618730876,0.7404782206903281,0.6910072543273957,0.6526814003500727
n_estimators-10000-learning_rate-0.1-max_depth-4,5,0.6871769609854953,1.3785492183065218,10000,0.1,4,0.9999367161534296,0.021765573028569313,0.6683093526169807,0.6780211782088705,0.6907703521847155,0.6693988639373047,0.6886293278524456,0.70439475953543,0.6896795928383875,0.7486065893000549,0.6765233436186229,0.65743624976214
n_estimators-10000-learning_rate-0.1-max_depth-4,6,0.6884189281980747,1.3752655764321569,10000,0.1,4,0.9999380032914587,0.0215461296594767,0.6558334588429134,0.7057708949074935,0.6924322370503113,0.6530861788282855,0.6908369335125342,0.7080105171310902,0.6766410616351761,0.7472595325621079,0.6840484687981202,0.6702699987127143
n_estimators-10000-learning_rate-0.1-max_depth-4,7,0.6884049429397543,1.3744996194196886,10000,0.1,4,0.9999371163888296,0.02169732316510725,0.6511808455137305,0.689057873506896,0.6790026918165063,0.6755316625082312,0.7008367286125144,0.7075782945543906,0.6813108643877972,0.7463271214685786,0.6876722338992308,0.6655511131296667
n_estimators-10000-learning_rate-0.1-max_depth-4,8,0.6930982063218981,1.3663281416007598,10000,0.1,4,0.9999388077287777,0.021401402376476933,0.666696264600182,0.7052109324483959,0.6922280365977751,0.6771945801853465,0.6917783837327774,0.7114990599902647,0.6946268136888973,0.747176763502746,0.6863352764222095,0.6582359520503873
n_estimators-10000-learning_rate-0.1-max_depth-4,9,0.6887099704936891,1.3756006655252726,10000,0.1,4,0.9999368854375753,0.02173486406193466,0.6689682754333358,0.7034164942384694,0.6848361299584138,0.668339880698543,0.6786805619824259,0.7059122163708429,0.686492508243313,0.7487987076178277,0.6845927666928484,0.6570621637008714
n_estimators-10000-learning_rate-0.1-max_depth-6,0,0.6945242617874335,1.35706757581179,10000,0.1,6,0.9999999990955064,0.00008078578955882806,0.6748685188089265,0.6922349894884086,0.6933289319146758,0.6780486650528127,0.6930491122004602,0.7124414235029857,0.6902062835643826,0.7576088421088166,0.6889996175132778,0.6644562337195883
n_estimators-10000-learning_rate-0.1-max_depth-6,1,0.6914821067942196,1.3650944103770979,10000,0.1,6,0.9999999990893722,0.00008097275977539555,0.6662196534342616,0.6888726254896282,0.6952800639903107,0.6833039383005425,0.6943665177900014,0.7056218203509945,0.6920966103572497,0.7465862666463728,0.6938421860507087,0.6486313855321253
n_estimators-10000-learning_rate-0.1-max_depth-6,2,0.6977920349871376,1.3523365192572072,10000,0.1,6,0.9999999991236755,0.00007941942724710707,0.6815070712601248,0.7032317927895881,0.6867108575392644,0.6818129229027627,0.6937453902958196,0.7081822506568745,0.6911106908662894,0.7605633476914824,0.7140790286626243,0.656976997206546
n_estimators-10000-learning_rate-0.1-max_depth-6,3,0.6968347121868497,1.3539754973645228,10000,0.1,6,0.9999999990889405,0.00008100754704560369,0.6921763097004999,0.6959810991719945,0.6949449582143087,0.6914208045827452,0.6956919502715846,0.7112017191887877,0.6878672483754901,0.7533772031831687,0.6925158426826578,0.6531699864972602
n_estimators-10000-learning_rate-0.1-max_depth-6,4,0.6935887492728104,1.359613539592344,10000,0.1,6,0.9999999991261616,0.00007936944603058531,0.6853223146560512,0.6921903848705124,0.6892013663269103,0.6811517802841007,0.6831407573400792,0.7081862508844985,0.6935615732748264,0.7474278916508523,0.6910181885871178,0.6646869848531565
n_estimators-10000-learning_rate-0.1-max_depth-6,5,0.6986187647965801,1.3509362463793846,10000,0.1,6,0.999999999111288,0.00007999131622007794,0.6764830675533204,0.6995332621674664,0.7001480154865218,0.6821810443786378,0.6974590695319226,0.7110672300281897,0.6820106174382912,0.7611320618127237,0.7063160433740323,0.6698572361946942
n_estimators-10000-learning_rate-0.1-max_depth-6,6,0.6934835421344474,1.3613708895750818,10000,0.1,6,0.9999999991282337,0.00007930563111257477,0.6777792464353884,0.7002851225686066,0.67041867377967,0.6811504431981612,0.7015840590973701,0.7079245688744814,0.6948507336789183,0.7417843381483137,0.7038258870533267,0.6552323485102383
n_estimators-10000-learning_rate-0.1-max_depth-6,7,0.6977447964537011,1.3533738010675738,10000,0.1,6,0.9999999991328045,0.00007909814699875043,0.6811831949978465,0.703585914772862,0.700492629602625,0.6924376196636893,0.7106278520078673,0.7134089012426829,0.6788499800167328,0.7309864051975346,0.6954580444637908,0.6704174225713815
n_estimators-10000-learning_rate-0.1-max_depth-6,8,0.6942364672754222,1.3608832498167056,10000,0.1,6,0.9999999991394816,0.00007874047059438254,0.6853941152419384,0.693317564037892,0.6841109977430418,0.6877371045318298,0.6929375552023335,0.7000305249558412,0.6825968911298939,0.7509363142750869,0.7026076544989471,0.6626959511374191
n_estimators-10000-learning_rate-0.1-max_depth-6,9,0.6940981919691548,1.3589864796673838,10000,0.1,6,0.999999999139624,0.0000787668096525875,0.6607976692482642,0.695594634559379,0.6917515142729141,0.6981313347880633,0.6946095649066413,0.7128627915338072,0.68062059984147,0.7497274224289314,0.6998025360908412,0.6570838520212359
n_estimators-10000-learning_rate-0.1-max_depth-8,0,0.6951996306395579,1.3546752706366185,10000,0.1,8,0.9999999999999998,1.483427581805566e-8,0.680131759854949,0.7007876805981272,0.6864690495891502,0.684452781909853,0.6810280595474041,0.7187096702204723,0.6912692372098874,0.7568753680069102,0.682647174182063,0.6696255252767637
n_estimators-10000-learning_rate-0.1-max_depth-8,1,0.6936683249568033,1.3580806917367763,10000,0.1,8,0.9999999999999998,1.4807545309220777e-8,0.6598170896847959,0.6998868945129946,0.689373315209575,0.6786691684167228,0.6992534600906982,0.7149618439472353,0.6933331839785579,0.7512140828460041,0.6911176151241214,0.6590565957573278
n_estimators-10000-learning_rate-0.1-max_depth-8,2,0.6948057834230714,1.3560374675742746,10000,0.1,8,0.9999999999999997,1.4803390159949697e-8,0.6711461550700741,0.6947874033890767,0.680316248081995,0.6867085899395456,0.6954915811807275,0.7209897130791645,0.6858391268345878,0.7478074696420818,0.7048872241526409,0.6600843228608202
n_estimators-10000-learning_rate-0.1-max_depth-8,3,0.6956060232760894,1.3539311321146346,10000,0.1,8,1.0,1.4814824438996544e-8,0.6689496192231724,0.6974323194396543,0.6930820928201947,0.687219425694805,0.6996455878366004,0.7090842207605683,0.6923187024568802,0.7433858420650719,0.7005504505331082,0.6643919719308387
n_estimators-10000-learning_rate-0.1-max_depth-8,4,0.6913031576477899,1.3611303709239768,10000,0.1,8,0.9999999999999998,1.4833923128029668e-8,0.6705111871812329,0.7032659349847818,0.6910782115196474,0.6656261334898601,0.7005925432857341,0.7065640578847612,0.6841098716427283,0.7556813980554491,0.6844220298094588,0.6511802086242462
n_estimators-10000-learning_rate-0.1-max_depth-8,5,0.6952920644644968,1.3552048343407954,10000,0.1,8,0.9999999999999998,1.4884255925227118e-8,0.6748174421994211,0.6890511262346958,0.6840202148259364,0.6733289129099125,0.7040873554110001,0.7164616112319986,0.6950017866931955,0.7497099674915739,0.6976356034193545,0.6688066242278794
n_estimators-10000-learning_rate-0.1-max_depth-8,6,0.6943189156987222,1.3560476823491103,10000,0.1,8,0.9999999999999998,1.4844597583586115e-8,0.6705016963948249,0.6977832982907823,0.6847770193390635,0.6692340498378995,0.6776962428852367,0.7190839855358011,0.707541417638096,0.7449045958927212,0.6983113602032024,0.673355490969594
n_estimators-10000-learning_rate-0.1-max_depth-8,7,0.6984113960219489,1.3487879667301794,10000,0.1,8,0.9999999999999998,1.4795911499244606e-8,0.688427509826145,0.6944974321650739,0.6890739393489318,0.6787857708033036,0.6980195151346495,0.7199772108188648,0.6954973290284745,0.7517049348408028,0.708043020303716,0.660087297949528
n_estimators-10000-learning_rate-0.1-max_depth-8,8,0.6924649065990094,1.3602116635313335,10000,0.1,8,1.0,1.4793031302530455e-8,0.6817330965475792,0.6995987461920844,0.6736302456137484,0.6904691138850079,0.6866607932621023,0.7066849064267615,0.6790582432896772,0.7615754518130888,0.6792887431303203,0.6659497258297236
n_estimators-10000-learning_rate-0.1-max_depth-8,9,0.6934818693332854,1.3580975599457878,10000,0.1,8,0.9999999999999998,1.4796583172321104e-8,0.6646362949171252,0.698343397360554,0.6997366415088146,0.6789277648476131,0.6889931072145878,0.7062458982111967,0.6745408949669739,0.7422292679351621,0.7092089413920923,0.6719564849787338
n_estimators-20000-learning_rate-0.001-max_depth-10,0,0.7179169450016596,1.3135759337259656,20000,0.001,10,0.98805070867124,0.3296083731905292,0.6997940641506003,0.7223971060560833,0.7078147576632182,0.7024526786586689,0.721291540600536,0.7334187626924172,0.7201359942710404,0.7705307263250281,0.721564513345252,0.6797693062537515
n_estimators-20000-learning_rate-0.001-max_depth-10,1,0.7181191469905602,1.3132977155589731,20000,0.001,10,0.9879862500389814,0.33046371717865297,0.700407075253457,0.7243707747262635,0.706987185098122,0.702387206621637,0.7198042813100702,0.7331322788118712,0.7208973476959172,0.7705263207254573,0.7226906272442353,0.679988372418572
n_estimators-20000-learning_rate-0.001-max_depth-10,2,0.7184446453285046,1.3126576049395342,20000,0.001,10,0.9880303710167955,0.3298816184363865,0.7023602403236431,0.7248867162057075,0.7073866994063773,0.7027176786293641,0.7203123049934717,0.7342313552486975,0.7211448194919172,0.770100958619378,0.7208831617612792,0.68042251860521
n_estimators-20000-learning_rate-0.001-max_depth-10,3,0.7181196106938249,1.3132473867075987,20000,0.001,10,0.9880823967354091,0.32914215045818,0.7011668702316562,0.7233684783656606,0.7071473088162976,0.7022932869644699,0.7224107918620499,0.7329306487573946,0.7206978537521567,0.7700158549434399,0.7213366308547426,0.6798283823903815
n_estimators-20000-learning_rate-0.001-max_depth-10,4,0.717584267787182,1.314248082444037,20000,0.001,10,0.9880067341526892,0.3301643305781269,0.7002654118708254,0.7228448647334981,0.7062270608972324,0.7015630370791164,0.7203620903549914,0.7332972851523321,0.7201661457194264,0.7692325206269117,0.721230127475334,0.6806541339621521
n_estimators-20000-learning_rate-0.001-max_depth-10,5,0.7187430524896348,1.3121207935892205,20000,0.001,10,0.9880179036042239,0.33001675239841444,0.7007634165457896,0.724537724426749,0.7078745391365275,0.7040564092959933,0.7223064296755654,0.7332090680492371,0.7229459217069362,0.7687516857115291,0.72200459793472,0.6809807324132995
n_estimators-20000-learning_rate-0.001-max_depth-10,6,0.7182028295769969,1.3129022598540456,20000,0.001,10,0.9880496342752227,0.32959261802295053,0.7010270151553772,0.7233694464081226,0.7077828781694556,0.7029313826089784,0.7210271446492955,0.7332662289032822,0.721082731575696,0.7707514859343605,0.7204823659126727,0.6803076164527273
n_estimators-20000-learning_rate-0.001-max_depth-10,7,0.7182915151240116,1.3129360748154966,20000,0.001,10,0.9880001355663606,0.3302717299663848,0.7015400745665819,0.7245528576200722,0.7075464179940205,0.7026960067683712,0.7207955422871686,0.7329961270560308,0.721104538726008,0.7701676689912205,0.722165126666302,0.6793507905643402
n_estimators-20000-learning_rate-0.001-max_depth-10,8,0.7184564128087996,1.312577306655059,20000,0.001,10,0.9880054904170075,0.3301740246304103,0.7017914912676748,0.7232245656088403,0.7083732292482217,0.7032429143322706,0.7216514060580852,0.7331201023249669,0.720007211122498,0.7696230889129625,0.722315233586169,0.681214885626306
n_estimators-20000-learning_rate-0.001-max_depth-10,9,0.7186140770058532,1.3122859695866422,20000,0.001,10,0.9879827742363659,0.33046758167453777,0.7026111548473546,0.7235902886732792,0.7082407620792533,0.7032377166852728,0.7204221846594021,0.73313401420431,0.7214247727583346,0.7690646439956454,0.7222342317684787,0.6821810003872024
n_estimators-20000-learning_rate-0.001-max_depth-4,0,0.6843427370819329,1.3790331548420638,20000,0.001,4,0.8272332270071319,1.0944136056917544,0.658823787959187,0.679556391828706,0.681563133095993,0.6702825340489056,0.6795031022022184,0.6819643236907045,0.6906650782496203,0.7446603440504767,0.7058519543152191,0.650556721378299
n_estimators-20000-learning_rate-0.001-max_depth-4,1,0.6844319203428955,1.3788477393481169,20000,0.001,4,0.8271223859627282,1.0947393434563408,0.6599297831289701,0.6787797302863756,0.6811934850495476,0.6697948219194159,0.6808506536251371,0.6820687957854679,0.6929286827726482,0.7429949266558384,0.7047897668309995,0.6509885573745551
n_estimators-20000-learning_rate-0.001-max_depth-4,2,0.6840847461769153,1.3793340124828581,20000,0.001,4,0.8271834193822111,1.0945881186668172,0.6598051231298676,0.6795436737107112,0.6807965533793938,0.669993200588593,0.6795256648016571,0.6817116290680483,0.6903721111158948,0.7428835160372229,0.70471925229962,0.6514967376381433
n_estimators-20000-learning_rate-0.001-max_depth-4,3,0.6845636558311851,1.3785075806107008,20000,0.001,4,0.8270875568848386,1.0947143514437196,0.6584999971327266,0.6813884230735342,0.6815369060442817,0.6700474519753495,0.6794983326022128,0.6818951833318307,0.6922834261035069,0.743208912636383,0.7056297120324068,0.6516482133796196
n_estimators-20000-learning_rate-0.001-max_depth-4,4,0.6844220104703511,1.3788075057139006,20000,0.001,4,0.827125899748614,1.0946806472491306,0.6596403858090567,0.6803826838353673,0.6811524225545964,0.6697352726817457,0.6808652811483009,0.6814393724522482,0.6920913756025537,0.7434860594411372,0.704897795933638,0.6505294552448678
n_estimators-20000-learning_rate-0.001-max_depth-4,5,0.6841619839568163,1.3792887098113675,20000,0.001,4,0.8270987482397784,1.0947832873291798,0.6587032400640137,0.6795185208774734,0.6806212910121826,0.669266768744795,0.6795949093619582,0.6816392304027553,0.6923252383116507,0.7433585016674814,0.7046369767055665,0.651955162420284
n_estimators-20000-learning_rate-0.001-max_depth-4,6,0.6844735045362007,1.3785780826461511,20000,0.001,4,0.8272280960486642,1.0943517321707152,0.6601707133248105,0.679611462020703,0.6817223643938763,0.6690973626200217,0.6803320710042295,0.6811958811256874,0.6916027331753665,0.7443715413110747,0.7052781848970371,0.6513527314892006
n_estimators-20000-learning_rate-0.001-max_depth-4,7,0.6839633389961557,1.379541850916254,20000,0.001,4,0.827011753480196,1.0949607562887347,0.6588481257894568,0.6790766610917701,0.6820485490766127,0.6683425080743537,0.6794654069256469,0.6818181779855024,0.690808192285008,0.742969487145205,0.7054811637377043,0.650775117850296
n_estimators-20000-learning_rate-0.001-max_depth-4,8,0.6843630102613012,1.3787760550967503,20000,0.001,4,0.826995589107472,1.095000096375073,0.6596271603358007,0.6814359106023321,0.6813779545677214,0.6700599303717143,0.6797348702613555,0.6814148838480472,0.6912294447705319,0.7440537888015928,0.7048440413528382,0.6498521177010785
n_estimators-20000-learning_rate-0.001-max_depth-4,9,0.6843536507489614,1.3788902268086505,20000,0.001,4,0.8272897006116592,1.0943225138658772,0.6604905289593799,0.6791130387847064,0.6818357133086892,0.6691379612806965,0.6806460977697655,0.6811111171044366,0.6918259345792102,0.7444354014260055,0.7050893048456606,0.6498514094310635
n_estimators-20000-learning_rate-0.001-max_depth-6,0,0.7036590168150122,1.3416070667387756,20000,0.001,6,0.9110801729092224,0.8287624179929555,0.6828941156737105,0.7020258608864081,0.6978079767145988,0.6880637924972717,0.7029205938188936,0.7114860345580727,0.7068570402323555,0.7609499012123733,0.7146288724136256,0.668955980142812
n_estimators-20000-learning_rate-0.001-max_depth-6,1,0.703765325145348,1.3414611706746231,20000,0.001,6,0.9110840912920557,0.8287146598594614,0.6830686252355829,0.7019758588058622,0.6974875608061495,0.6895974576152246,0.7033385543887976,0.7103516984414895,0.7085992663500869,0.7612434851073384,0.7146480324559665,0.6673427122469823
n_estimators-20000-learning_rate-0.001-max_depth-6,2,0.7035900575062589,1.3416863310040763,20000,0.001,6,0.9110384615866065,0.8288639348830136,0.6813089269884283,0.7019263949744254,0.6969018180763797,0.6891339407446968,0.7031315606916595,0.7122855440890765,0.7085664449651428,0.7599636960158788,0.7138605820424169,0.6688216664744842
n_estimators-20000-learning_rate-0.001-max_depth-6,3,0.7038198982009081,1.3414097447678954,20000,0.001,6,0.9111259516709795,0.828474751420684,0.6831506461914236,0.7028373048705971,0.6970779249340029,0.6889788326773818,0.7022806849420054,0.7119880445461482,0.7079793238840868,0.759646875809437,0.7144182145257507,0.669841129628247
n_estimators-20000-learning_rate-0.001-max_depth-6,4,0.7033077177703986,1.3422179645928625,20000,0.001,6,0.9110599258461223,0.8287647352924605,0.6815965737232486,0.7012030571181762,0.6976268496639154,0.6891055171707099,0.7021983558587614,0.7112250789186143,0.7081761914649206,0.760681717406088,0.7136885400366892,0.6675752963428613
n_estimators-20000-learning_rate-0.001-max_depth-6,5,0.7038478525192714,1.3413973967392558,20000,0.001,6,0.911052742977137,0.8288621437933645,0.6831119949281131,0.7027747011098746,0.6973074791280273,0.6885834353292882,0.703006253518355,0.7104340329536094,0.7090451733109298,0.7609020526756232,0.7141706392355595,0.6691427630033333
n_estimators-20000-learning_rate-0.001-max_depth-6,6,0.7035931827924027,1.341699711184027,20000,0.001,6,0.9111425309247515,0.8284011323357477,0.6827982812569671,0.7018851778251524,0.6971824598172311,0.687621419681449,0.7030235214274398,0.7110953123648849,0.709233533274866,0.7600469192671242,0.7147572987879618,0.6682879042209502
n_estimators-20000-learning_rate-0.001-max_depth-6,7,0.7036974401000399,1.3415926852185014,20000,0.001,6,0.9108443476651619,0.8296292960435189,0.682916281044994,0.701887237421505,0.6982732227151442,0.6881720923354541,0.7025470270175256,0.7120817682522889,0.7084972991484197,0.7596296932218024,0.714852008984468,0.6681177708587974
n_estimators-20000-learning_rate-0.001-max_depth-6,8,0.7041594327922608,1.3406652596560171,20000,0.001,6,0.9110756503666663,0.8287563448446089,0.6840650356689032,0.7035319847712405,0.6979488516915234,0.6881811699389204,0.7036397167683597,0.7115449748210825,0.7071672776242932,0.7617531648004013,0.7150150215704824,0.6687471302674013
n_estimators-20000-learning_rate-0.001-max_depth-6,9,0.7041670508464742,1.3406943957328634,20000,0.001,6,0.9110459782745807,0.8288787722560631,0.6815898224145653,0.7022125034505671,0.6970224912958005,0.6891920440644942,0.7039047493597711,0.7120991471024342,0.7089565792976512,0.7614773222217346,0.7150055233886958,0.6702103258690286
n_estimators-20000-learning_rate-0.001-max_depth-8,0,0.7141452703825768,1.3208356619430555,20000,0.001,8,0.963237134821818,0.5596945576197128,0.6960026476444297,0.715933538167584,0.7048561787791788,0.6992260534252223,0.7147090035925927,0.7269756159681731,0.7184086416768409,0.7698649829093157,0.7189544275200064,0.6765216141424253
n_estimators-20000-learning_rate-0.001-max_depth-8,1,0.7144521716753296,1.3205169729932849,20000,0.001,8,0.9631756849667192,0.560093347693396,0.6970681276741564,0.7176540746089143,0.7036576972255036,0.6998468830911414,0.7153702906053306,0.7256927616696689,0.7179508061392863,0.7686817610897245,0.7200742011387176,0.6785251135108521
n_estimators-20000-learning_rate-0.001-max_depth-8,2,0.7141548927973663,1.3209856971329361,20000,0.001,8,0.9632870184812697,0.5593953403079424,0.6951752760911705,0.7173567151786557,0.7055427596178347,0.7003308378927964,0.7149301039291392,0.7282295206335236,0.7158853426968312,0.768617190939874,0.7175594182295058,0.6779217627643324
n_estimators-20000-learning_rate-0.001-max_depth-8,3,0.7137932344503702,1.3215387803068128,20000,0.001,8,0.9633157676676845,0.5590820699699212,0.6947770139351402,0.7155838869221396,0.7046249096109105,0.6989631578778759,0.7147048922222005,0.7264319632318836,0.7173513046946562,0.7688305897349422,0.7193235332347266,0.6773410930392265
n_estimators-20000-learning_rate-0.001-max_depth-8,4,0.7139312066930164,1.3214295795832163,20000,0.001,8,0.9631479306252123,0.5602954356299777,0.6964113590526594,0.7170296732643708,0.7043538139527514,0.6978201603239944,0.7143059204697956,0.7261738333314995,0.7174725449636634,0.7683435896687533,0.7191083551605764,0.6782928167420998
n_estimators-20000-learning_rate-0.001-max_depth-8,5,0.7142623546658926,1.3207612955836363,20000,0.001,8,0.9632010477605789,0.5599338422877348,0.6963412163829037,0.7155399702955982,0.7039297646465767,0.6982259452964722,0.7166647053793187,0.7272730369779679,0.7176466891165012,0.7697874628680124,0.7196242021816017,0.6775905535139739
n_estimators-20000-learning_rate-0.001-max_depth-8,6,0.7140149352011318,1.321224291895118,20000,0.001,8,0.9632946644702504,0.5592419056602489,0.6967426860312348,0.7156587487986499,0.70442306101773,0.6991284109073492,0.7170807116083447,0.7267410986728625,0.7168836260700155,0.7677919964646656,0.7186933041654164,0.6770057082750499
n_estimators-20000-learning_rate-0.001-max_depth-8,7,0.7138396586668186,1.3214856413571836,20000,0.001,8,0.963111635391311,0.5605492432220134,0.6947274044062184,0.7163000652513074,0.7047696362104434,0.6990635862320401,0.7147533481369834,0.7269560515164557,0.7160849363354792,0.769255946890861,0.7185624044647261,0.6779232072236712
n_estimators-20000-learning_rate-0.001-max_depth-8,8,0.713874354615945,1.3215512595328256,20000,0.001,8,0.9632363116188205,0.5596368922913169,0.6962472891038993,0.7167722619550251,0.7043904460104229,0.6988698210233413,0.7154330685117394,0.7270848307776036,0.7161776015551593,0.7680005838188473,0.7182461078307167,0.6775215355726947
n_estimators-20000-learning_rate-0.001-max_depth-8,9,0.7140947630616068,1.321104987745811,20000,0.001,8,0.9632057343054725,0.5598817642491671,0.6947969867705187,0.7145661672375816,0.7040930024026414,0.6986140728495376,0.71520166910986,0.7286463054684886,0.7174267478156755,0.7679410549107961,0.7197335233506612,0.6799281007003075
n_estimators-20000-learning_rate-0.005-max_depth-10,0,0.7220145031122592,1.3039351820046055,20000,0.005,10,0.999981450271806,0.01216710079299132,0.7036563184266371,0.7248606140789057,0.7143974072588872,0.7077143136132825,0.7249489748322844,0.7358426277674258,0.7234446565550803,0.7735574415423044,0.7260635274129701,0.6856591496348153
n_estimators-20000-learning_rate-0.005-max_depth-10,1,0.7221675133105357,1.3036683039458257,20000,0.005,10,0.9999814289947897,0.012169873889561079,0.7057078998008619,0.7273264790391666,0.7134601941063312,0.708212385018161,0.7260743977287207,0.7377467215096085,0.7230555985446779,0.7747910550829513,0.7235603129579131,0.6817400893169661
n_estimators-20000-learning_rate-0.005-max_depth-10,2,0.7208444286126189,1.3063656394387269,20000,0.005,10,0.9999817625286692,0.01205758789538064,0.7052383067394958,0.7265237460675353,0.7074307272857905,0.7033586096105278,0.7249150626382624,0.7381019863610474,0.7234488986179894,0.7751289187863968,0.7234808241904722,0.6808172058286697
n_estimators-20000-learning_rate-0.005-max_depth-10,3,0.7212064310563225,1.3056352990570628,20000,0.005,10,0.9999819601718609,0.011993662711677082,0.7054637637397535,0.7297453832020817,0.7103065616416377,0.7058719361525105,0.7258032269814787,0.7366080074275669,0.721692486018398,0.7735722712127391,0.7195485040368079,0.6834521701502514
