condition,seed,avg_test_pcc,avg_test_rmse,min_samples_split,max_features,subsample,avg_train_pcc,avg_train_rmse,fold01_test_pcc,fold02_test_pcc,fold03_test_pcc,fold04_test_pcc,fold05_test_pcc,fold06_test_pcc,fold07_test_pcc,fold08_test_pcc,fold09_test_pcc,fold10_test_pcc
min_samples_split-3-max_features-log2-subsample-0.6,8,0.7181665086718081,1.310237595931197,3,log2,0.6,0.9999978350197306,0.004027895569280205,0.6939510802448057,0.719986877154942,0.7093281367724851,0.7016493333993012,0.7267779645173089,0.727855435516171,0.7131321850033869,0.7764813787738025,0.7270709174633909,0.6854317778724879
min_samples_split-3-max_features-log2-subsample-0.6,9,0.7185491941519209,1.3096076903512228,3,log2,0.6,0.9999979002963306,0.003965257534511754,0.6939273566585757,0.7228660280646606,0.7045084344846133,0.7000997732351016,0.7268029967999767,0.7323122463936018,0.716925390157959,0.7819858608935787,0.7244799832362538,0.6815838715948876
min_samples_split-3-max_features-log2-subsample-0.7,0,0.7189380120422842,1.309273402604823,3,log2,0.7,0.9999990035650521,0.002731016051283363,0.69664624057619,0.721236172340324,0.7091271791867653,0.7028040811532479,0.7261979232516665,0.7300529191466159,0.7139787338070638,0.7789419122009638,0.7263327458890381,0.6840622128709681
min_samples_split-3-max_features-log2-subsample-0.7,1,0.7203118048817286,1.306710809373035,3,log2,0.7,0.9999989985613666,0.0027361800234489875,0.6978269371947854,0.7213584304974137,0.7085003247350266,0.7032959694103189,0.7262185991536054,0.7349023746738155,0.7178767666296418,0.7777283618564981,0.7273886128970697,0.6880216717691119
min_samples_split-3-max_features-log2-subsample-0.7,2,0.7185996856712067,1.3098621046469554,3,log2,0.7,0.9999990103621814,0.0027203054827628632,0.6971760731042815,0.7205497773163982,0.7085241472312793,0.7002264654971655,0.7276266925413702,0.7315357928857127,0.71543974111401,0.7724717366585121,0.7276164764557254,0.6848299539076121
min_samples_split-3-max_features-log2-subsample-0.7,3,0.718945708970246,1.30929925923521,3,log2,0.7,0.9999990152033723,0.0027141505273122314,0.695326366288794,0.7252236404084467,0.7053880246866044,0.7039939517210536,0.724936444844091,0.7307743455194837,0.7151298621211651,0.7779676814977219,0.7273375150101637,0.6833792576049362
min_samples_split-3-max_features-log2-subsample-0.7,4,0.7178112707733044,1.3115633396032746,3,log2,0.7,0.999999007965749,0.002723943044741543,0.695748597114334,0.7203756125076296,0.707907974170739,0.7019782499658722,0.7219253378678561,0.7299596104670322,0.7150446902470995,0.776026732018767,0.7285334394086194,0.6806124639650947
min_samples_split-3-max_features-log2-subsample-0.7,5,0.7199472123173439,1.3076001821816283,3,log2,0.7,0.9999989892912818,0.002750397887598802,0.6975810147336752,0.7231199515603552,0.7099146128560012,0.7031453820538001,0.7256835005697013,0.7327594964609532,0.7167070976965302,0.777173864070899,0.7262118465434697,0.6871753566280545
min_samples_split-3-max_features-log2-subsample-0.7,6,0.7188316197657187,1.30906886263778,3,log2,0.7,0.99999900239018,0.002731676166124165,0.6972963671368886,0.7192461945713081,0.7088134003535574,0.7019149321040565,0.7256567573272978,0.7340003322595423,0.7148848287212891,0.7768614624972076,0.7278752371976207,0.6817666854884191
min_samples_split-3-max_features-log2-subsample-0.7,7,0.7174752459235713,1.312119308071049,3,log2,0.7,0.9999990164106819,0.002711729189123655,0.69284832709013,0.7177491870692404,0.7088586269630359,0.7046874267134383,0.723637859410696,0.7315330853589885,0.7137639353261184,0.775589958215797,0.7237962192189847,0.6822878338692834
min_samples_split-3-max_features-log2-subsample-0.7,8,0.7188845041656474,1.309100164388903,3,log2,0.7,0.9999990167528899,0.002711342725037902,0.6946045017003919,0.7209862598030681,0.7091319188432883,0.701409813564301,0.7236436578926495,0.7326188044167221,0.7184209707188223,0.7778867612978155,0.726183024557149,0.6839593288622674
min_samples_split-3-max_features-log2-subsample-0.7,9,0.7181390498143899,1.3106618968077042,3,log2,0.7,0.9999990331843607,0.0026899512038449013,0.697449241376191,0.7204200076609535,0.7055333215871677,0.7006547507486682,0.7237723085245846,0.7348237036325793,0.7171273079685141,0.77567998606093,0.7243040168431236,0.6816258537411869
min_samples_split-3-max_features-log2-subsample-0.8,0,0.7176418787259251,1.3119189442407262,3,log2,0.8,0.99999943858645,0.00204942156241455,0.6945237444188042,0.7185021421491378,0.706058084753878,0.7005847992310057,0.7274882658501907,0.7271626681620987,0.7173796818027182,0.778965690307813,0.7258828782756755,0.6798708323079286
min_samples_split-3-max_features-log2-subsample-0.8,1,0.7192418846313364,1.3089648693134883,3,log2,0.8,0.9999994529304319,0.0020224655392696677,0.6947968343928731,0.7223988947452865,0.707407830499525,0.7021863020687191,0.7231963562579107,0.7358060696536596,0.7165946949717906,0.7776028089969566,0.7283460891672497,0.6840829655593931
min_samples_split-3-max_features-log2-subsample-0.8,2,0.718559440893785,1.309912293672147,3,log2,0.8,0.999999449675453,0.0020283285102989774,0.6946784732734399,0.7169923169077983,0.7120349234483224,0.6999520620240116,0.7249649241094205,0.7339200717439744,0.7165127602587289,0.7782131538336794,0.7263180257731505,0.6820076975653231
min_samples_split-3-max_features-log2-subsample-0.8,3,0.7185493348214489,1.3101441864980587,3,log2,0.8,0.9999994492703006,0.0020296558583777075,0.697081132196996,0.7197126433041725,0.7116389161357659,0.7004827663271219,0.7259704111347292,0.7315853857292431,0.7133586636594216,0.7779063649929652,0.7241681321641547,0.6835889325699187
min_samples_split-3-max_features-log2-subsample-0.8,4,0.7188059832448761,1.3096243927303213,3,log2,0.8,0.9999994419554545,0.0020434609150264274,0.6924496323733113,0.7200866502617542,0.7077624839964092,0.7053938311793174,0.7270941511373952,0.7335556461753505,0.7148323965839922,0.7754085779808944,0.727909778160875,0.6835666845994615
min_samples_split-3-max_features-log2-subsample-0.8,5,0.7189143230184681,1.3095562216553904,3,log2,0.8,0.9999994416720803,0.0020435793994993652,0.6972626720751278,0.7196778466683944,0.7077671164568256,0.7012588929343171,0.725544098298337,0.7333154087722997,0.7177068070962913,0.776154219878366,0.7258919789599054,0.6845641890448175
min_samples_split-3-max_features-log2-subsample-0.8,6,0.7185307567360621,1.3100270079979066,3,log2,0.8,0.9999994471099699,0.0020335315156826523,0.6989597761783718,0.7210964567227524,0.7057074544140143,0.6999026284875962,0.7237852874458639,0.7339439606872251,0.7140588201191443,0.776338091557627,0.7280495410500578,0.6834655506979687
min_samples_split-3-max_features-log2-subsample-0.8,7,0.7186238683451878,1.3098661618246543,3,log2,0.8,0.999999445358538,0.0020372848852603436,0.6975337296227206,0.7198360416778694,0.7088500596426985,0.6990261472075118,0.7222849905265616,0.7313542427936398,0.7165953614649572,0.7792838336692216,0.7279491092156829,0.6835251676310142
min_samples_split-3-max_features-log2-subsample-0.8,8,0.7190775667871598,1.3090745646089177,3,log2,0.8,0.9999994482265763,0.0020306039272671933,0.6991031584882638,0.722299937587646,0.70748391991568,0.701474442653891,0.7235308989824246,0.7316987271130111,0.7177519972177073,0.7787792909302046,0.72728411565821,0.68136917932456
min_samples_split-3-max_features-log2-subsample-0.8,9,0.7188285617161213,1.3096578155880043,3,log2,0.8,0.9999994586890404,0.0020123237260108407,0.6966491482581914,0.7232803740392761,0.7096445530528286,0.7010735172027944,0.7212223627949433,0.7326881777977834,0.7165467001837584,0.7809803726014437,0.7233791597990451,0.6828212514311487
min_samples_split-3-max_features-log2-subsample-0.9,0,0.7180719890677881,1.3110694709062902,3,log2,0.9,0.9999995915675267,0.0017493155743402004,0.6983497641482098,0.7192067907313912,0.7104038227178882,0.7006668059335898,0.723771612723398,0.7301212318834268,0.7164167055647017,0.7761417394399075,0.7243542454841272,0.6812871720512408
min_samples_split-3-max_features-log2-subsample-0.9,1,0.7191601760582906,1.3093298099274695,3,log2,0.9,0.9999995968584956,0.0017377636941325492,0.699439733275556,0.7216083180474245,0.7095578530392705,0.7028216019178832,0.7240549723135988,0.7327476186760027,0.7163747332726682,0.7766441277025451,0.7257494759967638,0.6826033263411933
min_samples_split-3-max_features-log2-subsample-0.9,2,0.718518628524486,1.3102974062275188,3,log2,0.9,0.9999995990563304,0.0017327874097869994,0.6957310977163709,0.7193782009923837,0.7075629995341137,0.7039757572329196,0.7240214563238614,0.732270807045745,0.715835820843701,0.7770629842064027,0.7256531318859224,0.683694029463441
min_samples_split-3-max_features-log2-subsample-0.9,3,0.7185612558246226,1.3104052315422199,3,log2,0.9,0.9999995988077094,0.0017332376329488558,0.6964015257417078,0.7213893078410432,0.7086887593558038,0.7000805722072712,0.727504472200208,0.7323338698474442,0.7155260507993368,0.7777407533791071,0.7264308449566749,0.6795164019176294
min_samples_split-3-max_features-log2-subsample-0.9,4,0.7178007749456915,1.3118121264196247,3,log2,0.9,0.9999995976465023,0.0017355420248357882,0.6955295381823768,0.7210319093306444,0.7080390253780444,0.6973254826171433,0.7237083239577149,0.7310294725888117,0.7148164317355798,0.7753505570662536,0.7277026675736175,0.6834743410267294
min_samples_split-3-max_features-log2-subsample-0.9,5,0.7178547909714993,1.311626358905072,3,log2,0.9,0.9999995973126558,0.0017371493018113957,0.6987301542633764,0.7198942923785763,0.7043894465353019,0.702471692990211,0.7251464732182127,0.7297830574742405,0.7116059622034958,0.7769227324558908,0.7259434997511505,0.6836605984445372
min_samples_split-3-max_features-log2-subsample-0.9,6,0.7190906762643481,1.3093851915353725,3,log2,0.9,0.9999995963582997,0.001738038579230551,0.6983719352196515,0.7175760402032553,0.7075918874576732,0.7010032099540152,0.7264205417904761,0.7328853623886271,0.7186233459787,0.7791268888802201,0.7235797443837106,0.6857278063871511
min_samples_split-3-max_features-log2-subsample-0.9,7,0.717773080346711,1.3117089425660828,3,log2,0.9,0.9999995981277522,0.00173547883735796,0.6983262215923985,0.7203205797475614,0.7065070428757437,0.701633034208363,0.7230602686272142,0.7303861463700405,0.71183400961135,0.7781023474331451,0.7250631714479117,0.6824979815533812
min_samples_split-3-max_features-log2-subsample-0.9,8,0.7190372045169335,1.3092708496168421,3,log2,0.9,0.9999995942865384,0.0017428986278976003,0.6988130523807747,0.7208171723093639,0.708513089116271,0.7020406463566049,0.7261999132150483,0.7281939887796657,0.7156388085260199,0.7797105487890623,0.726963899873744,0.6834809258227792
min_samples_split-3-max_features-log2-subsample-0.9,9,0.71848817210232,1.3104002167116355,3,log2,0.9,0.9999995946886449,0.0017419104948132723,0.693633426263636,0.7224052373814254,0.7073047300153676,0.7022844883029902,0.7264094937669094,0.7323722773568213,0.7154882386101988,0.7786016049539151,0.7247360008443917,0.6816462235275449
min_samples_split-3-max_features-log2-subsample-1.0,0,0.7173248606110929,1.3124382429232055,3,log2,1.0,0.9999993335109714,0.00223758802960578,0.6960624264645454,0.7191455397242698,0.7073730340846143,0.6995477507970194,0.7241077404466261,0.7287646152277172,0.7153301495330235,0.7744965536117564,0.725782319269911,0.6826384769514459
min_samples_split-3-max_features-log2-subsample-1.0,1,0.7178762032508583,1.3117959534045662,3,log2,1.0,0.9999993136013096,0.002270387765086832,0.7003271328319388,0.7175887222398611,0.705537150135933,0.7006646433065247,0.7227797661584383,0.7298934926311462,0.7139334676301405,0.7765723477367229,0.7259987151604013,0.6854665946774765
min_samples_split-3-max_features-log2-subsample-1.0,2,0.7182733571492259,1.3109614210829506,3,log2,1.0,0.9999993159589525,0.002266229085422378,0.6996230356711881,0.7191397635891275,0.7064678691763787,0.7014704879939679,0.7251429836709393,0.7328628033952022,0.7143594230370856,0.776562117405957,0.726022954099746,0.6810821334526667
min_samples_split-3-max_features-log2-subsample-1.0,3,0.7183902755585418,1.310413143046166,3,log2,1.0,0.9999992856320563,0.002316645892015319,0.699358892954735,0.717622755760573,0.7095481656929763,0.6997619674452065,0.7246406974824504,0.730249963303274,0.7159802070147587,0.7775085699672644,0.7272574187166116,0.6819741172475687
min_samples_split-3-max_features-log2-subsample-1.0,4,0.7181575947535308,1.3109573395830756,3,log2,1.0,0.9999993007562633,0.0022917537455800076,0.6976461217182373,0.717329046921064,0.7090643145476452,0.6995105979057944,0.7266246421816236,0.7318848791632044,0.7145517315018927,0.7754273072675688,0.7271680488928236,0.6823692574354535
min_samples_split-3-max_features-log2-subsample-1.0,5,0.7167855153042242,1.313699196345358,3,log2,1.0,0.9999993029407952,0.0022889025124942786,0.6958822558047708,0.7197306472191773,0.707126848571672,0.700063043079127,0.7236101833180899,0.7293822117034026,0.7131306054568282,0.7740430911165886,0.7247715224719278,0.6801147443006581
min_samples_split-3-max_features-log2-subsample-1.0,6,0.7183836446290666,1.310529668085137,3,log2,1.0,0.9999992946733325,0.0023020759773105374,0.700842776835321,0.7196855902909367,0.7077742883977755,0.7012451067263303,0.7257994827438417,0.7277365897658036,0.7152885638557852,0.7785472423804216,0.7242502558344379,0.6826665494600129
min_samples_split-3-max_features-log2-subsample-1.0,7,0.717724023487246,1.3118397979794059,3,log2,1.0,0.9999993103587157,0.0022746501274016153,0.6960107854879786,0.7213325132651438,0.7074584229081078,0.7002279874014807,0.7268843434369341,0.729356080697777,0.714845202271379,0.7764448671800108,0.7238499633625836,0.680830068861064
min_samples_split-3-max_features-log2-subsample-1.0,8,0.717271989698357,1.3128606290053075,3,log2,1.0,0.9999992978929887,0.0022966672059881975,0.6964890029579367,0.7193737728934241,0.7084279156986262,0.7022246169224753,0.7244979375382857,0.7287443927423742,0.7139196008267513,0.7761850107559655,0.7223290210890942,0.6805286255586368
min_samples_split-3-max_features-log2-subsample-1.0,9,0.7184550336693971,1.310693924545475,3,log2,1.0,0.9999992776839882,0.0023294871124076993,0.6976168601595764,0.7213053041253212,0.7083492256069535,0.6988100620638733,0.7265559497713148,0.7289490280995059,0.7158781873906118,0.775601255180521,0.7261003567428617,0.6853841075534309
min_samples_split-3-max_features-sqrt-subsample-0.5,0,0.7182702485118732,1.3097158881544466,3,sqrt,0.5,0.9999995426235413,0.0018508428297510343,0.693466358515835,0.7175994606159819,0.7062817301902463,0.6997167589934532,0.7318770262796799,0.7332167483306641,0.7145282176374832,0.7736421268690999,0.7284281751731383,0.6839458825131497
min_samples_split-3-max_features-sqrt-subsample-0.5,1,0.7191764038685602,1.308009579264093,3,sqrt,0.5,0.9999995465576721,0.0018424574923833926,0.6968971986508581,0.722733353213112,0.706870331580196,0.7030204338463356,0.7295187981128113,0.7333832959345116,0.7164952340420883,0.776188199610464,0.7260388720931881,0.6806183216020374
min_samples_split-3-max_features-sqrt-subsample-0.5,2,0.7189898302818745,1.308289023359149,3,sqrt,0.5,0.9999995422330326,0.0018517944276224562,0.700064006311383,0.718948072314074,0.7073263935111982,0.7030513652664727,0.7296685179958768,0.7370392719917152,0.7152472972043056,0.775259487769823,0.7212874726231677,0.6820064178307287
min_samples_split-3-max_features-sqrt-subsample-0.5,3,0.7189301259294525,1.3084527343263421,3,sqrt,0.5,0.999999547256536,0.0018417855090061893,0.7010221335486904,0.7214216050765905,0.7051076330777047,0.699871273107507,0.7290141353692012,0.7345710997252433,0.7180503367000126,0.7730013699273389,0.725788545904609,0.6814531268576276
min_samples_split-3-max_features-sqrt-subsample-0.5,4,0.7184623267898907,1.3093413157597789,3,sqrt,0.5,0.9999995483878383,0.001838863845732394,0.7000534279653112,0.7200182619426034,0.7062607475886538,0.7011424329993735,0.7293725329841068,0.7351003388495463,0.7143080279354832,0.7749001996824327,0.7243076728042508,0.6791596251471459
min_samples_split-3-max_features-sqrt-subsample-0.5,5,0.7186566696990827,1.3088277690384853,3,sqrt,0.5,0.9999995445563326,0.001846298598931543,0.6972209923494416,0.7205778477008602,0.7061319762909897,0.7045602508101698,0.7287079121340633,0.7322063509982228,0.7141613836838215,0.775865099736301,0.726022350053713,0.6811125332332444
min_samples_split-3-max_features-sqrt-subsample-0.5,6,0.7184596336475404,1.3089970141133034,3,sqrt,0.5,0.9999995415574763,0.0018526887948294452,0.6990047020022314,0.7193371219818094,0.7074886499010418,0.7008198663628826,0.7259505212637103,0.7353250210997034,0.7167961919418149,0.7758568263070735,0.7241064913025261,0.6799109443126106
min_samples_split-3-max_features-sqrt-subsample-0.5,7,0.7184122856969651,1.3094694610692101,3,sqrt,0.5,0.9999995418929071,0.0018519831038521493,0.7031736879754731,0.7159638328875205,0.7075288951107191,0.7011617474598903,0.7247626206684821,0.7351656830436247,0.7171192151629664,0.7726180349986635,0.7264025578221031,0.6802265818402071
min_samples_split-3-max_features-sqrt-subsample-0.5,8,0.7184205088137031,1.3096145749844497,3,sqrt,0.5,0.9999995458979825,0.0018443307620360006,0.6987177218507343,0.7210052405810884,0.7054500547973979,0.7040784830902087,0.7290641758956828,0.7335986801347617,0.710473115146391,0.7750972727076032,0.7237363984087131,0.6829839455244503
min_samples_split-3-max_features-sqrt-subsample-0.5,9,0.7198379042460775,1.3067727253411578,3,sqrt,0.5,0.9999995419608748,0.0018517784564027566,0.6996550898615155,0.7204451407020269,0.7069813270483045,0.7029621230154834,0.7276180096190905,0.7373529527497886,0.7177302644417414,0.7767223748804313,0.7277404151081497,0.681171345034244
min_samples_split-3-max_features-sqrt-subsample-0.6,0,0.7183765971723861,1.309456629876186,3,sqrt,0.6,0.9999998297080014,0.001129889723771256,0.6996792186402238,0.7171732938719642,0.710133315539658,0.7001774537386267,0.725051038378538,0.7365003953211748,0.7155753320425158,0.772664402595302,0.7247314597986563,0.6820800617972012
min_samples_split-3-max_features-sqrt-subsample-0.6,1,0.7183716595684039,1.309355221213421,3,sqrt,0.6,0.9999998337574469,0.001116085137242945,0.6929562794657346,0.7190406345361302,0.7074034352157299,0.7013666158635465,0.7291441111494121,0.7356768039002779,0.7180876120048139,0.7759133247945467,0.7253209342761391,0.6788068444777082
min_samples_split-3-max_features-sqrt-subsample-0.6,2,0.7185485444052053,1.3092866008834991,3,sqrt,0.6,0.9999998306001094,0.0011262688719092316,0.6981934851000402,0.7160261908735794,0.7086659998014623,0.6984830151655375,0.7284814406777591,0.7363502626108551,0.7160750813249886,0.7734973238166399,0.7274016361534372,0.6823110085277546
min_samples_split-3-max_features-sqrt-subsample-0.6,3,0.718312543994887,1.3095128612784916,3,sqrt,0.6,0.9999998347919424,0.0011128769837000108,0.7001251398854113,0.7194966692057093,0.7048689633629881,0.7028044605690855,0.7274685676885395,0.7359316944672711,0.7164886168908022,0.7754133466081414,0.7206641565147853,0.6798638247561366
min_samples_split-3-max_features-sqrt-subsample-0.6,4,0.7193192309314714,1.3077858098075978,3,sqrt,0.6,0.999999831970114,0.001121791124638375,0.6997460322171937,0.7209853091569038,0.7077933807604166,0.7003395025442873,0.728940013753961,0.7349212771385663,0.7164405123659034,0.7761975825730255,0.7223173152974609,0.685511383506995
min_samples_split-3-max_features-sqrt-subsample-0.6,5,0.7190370401195461,1.3084589036779735,3,sqrt,0.6,0.9999998310377167,0.0011254288384862244,0.6995973835438083,0.7192326690356277,0.708832100590983,0.6990394747201467,0.7276224461637961,0.7364044188981723,0.7188295383460848,0.7745731387672679,0.7258375137336238,0.6804017173959495
min_samples_split-3-max_features-sqrt-subsample-0.6,6,0.7188523066156586,1.3085924822555601,3,sqrt,0.6,0.99999982963716,0.0011297118643732245,0.7001435585840575,0.7185661246746204,0.7039885033117965,0.7020587557309164,0.7274559391516058,0.7357690501935783,0.7143822109349609,0.7782927412923641,0.7268875449451768,0.6809786373375093
min_samples_split-3-max_features-sqrt-subsample-0.6,7,0.7179897826276657,1.3103963457080257,3,sqrt,0.6,0.9999998296367801,0.0011304546661152063,0.696220223317255,0.7175008010358728,0.708639762930499,0.702023525842212,0.7282926356372581,0.7343183587519192,0.7170424691782934,0.7726792552033557,0.7234975275287594,0.6796832668512317
min_samples_split-3-max_features-sqrt-subsample-0.6,8,0.7187534904491306,1.3088769892654852,3,sqrt,0.6,0.9999998335381743,0.0011169709105155775,0.7007561544296756,0.7225958980082439,0.7056820350357416,0.7028681782505074,0.726386930272279,0.7340892182954288,0.7135156796934914,0.7751403897012458,0.7242858003535702,0.6822146204511221
min_samples_split-3-max_features-sqrt-subsample-0.6,9,0.7181275678266632,1.3100057467840234,3,sqrt,0.6,0.9999998340059715,0.0011160072391035553,0.6997509516592415,0.7194545850541763,0.706355615394598,0.7027548535890216,0.7280427732135645,0.7326767894104002,0.7161928752192359,0.7748134050855426,0.7239387458712695,0.6772950837695823
min_samples_split-3-max_features-sqrt-subsample-0.7,0,0.7182655656712906,1.3098856877364817,3,sqrt,0.7,0.9999999129247099,0.0008090046440353924,0.7019346607584307,0.7231932409817814,0.707323505531156,0.7003899043327899,0.7272492137937742,0.7302111773897818,0.7151649011384378,0.7742073371894337,0.7242477809135739,0.678733934683748
min_samples_split-3-max_features-sqrt-subsample-0.7,1,0.7183606066879201,1.3096002504613053,3,sqrt,0.7,0.9999999140772438,0.0008033834876719447,0.6973337197527621,0.7214815295079092,0.7073983564045022,0.7020850666019982,0.7283381108401548,0.7339901003266432,0.719836689364295,0.7733620746419503,0.7226140470730784,0.6771663723659073
min_samples_split-3-max_features-sqrt-subsample-0.7,2,0.7194359852398147,1.30788429245287,3,sqrt,0.7,0.9999999129857693,0.0008087141116850062,0.7001815327972327,0.7187428881584691,0.7105056627334669,0.701136195574967,0.7291604069988404,0.733396097717453,0.7211271578448519,0.7734742145796261,0.7253013351625552,0.681334360830683
min_samples_split-3-max_features-sqrt-subsample-0.7,3,0.7191856890760937,1.3083782784420683,3,sqrt,0.7,0.9999999140805779,0.0008037653615445411,0.7012917713352667,0.7217168676668606,0.7054939464658251,0.7048339487007456,0.7273772117910104,0.7352083900805,0.7152373427370452,0.775550751250803,0.723525955953488,0.6816207047793927
min_samples_split-3-max_features-sqrt-subsample-0.7,4,0.7197132183623708,1.3070839672324637,3,sqrt,0.7,0.9999999134254509,0.0008066189391928381,0.7031102933817446,0.7209658324081736,0.7092658989535909,0.7042647649413989,0.7287109329888266,0.7333384483356871,0.7176254729216155,0.7730455618688447,0.7264974792792247,0.6803074985446016
min_samples_split-3-max_features-sqrt-subsample-0.7,5,0.7180322241247773,1.31017581738184,3,sqrt,0.7,0.9999999131416057,0.0008077119875457888,0.7001850826811611,0.7201433492363012,0.7041420456981127,0.699834426526871,0.7281598899575499,0.7322166897730265,0.7171246651086371,0.7763956827401626,0.7226524186570651,0.6794679908688858
min_samples_split-3-max_features-sqrt-subsample-0.7,6,0.7191135855847917,1.3083912264636315,3,sqrt,0.7,0.9999999130134738,0.0008086464197529008,0.7000494547034737,0.719298570637846,0.705777172267403,0.7027518786585846,0.7287932690553441,0.7306651389620544,0.7182354371037376,0.7753618013317048,0.7273169710431779,0.6828861620845901
min_samples_split-3-max_features-sqrt-subsample-0.7,7,0.7188004358730533,1.3089246801973315,3,sqrt,0.7,0.9999999127115435,0.0008097403780047451,0.7018078520717701,0.7209398185504245,0.7084624470955262,0.6996717995949622,0.7244784993423856,0.7327377638158463,0.716321356831039,0.7749928855138801,0.7276355451935936,0.6809563907211056
min_samples_split-3-max_features-sqrt-subsample-0.7,8,0.7189327881969733,1.3084423478089233,3,sqrt,0.7,0.9999999132941394,0.0008069525271910679,0.7010971684528305,0.72039717320254,0.7078866937371688,0.7002115735040875,0.7260518683299333,0.7336124856884026,0.7183075512860504,0.7758183293613508,0.7271517765675095,0.6787932618398581
min_samples_split-3-max_features-sqrt-subsample-0.7,9,0.7198576683032002,1.3068740409594255,3,sqrt,0.7,0.9999999120626486,0.000812838471379013,0.7011713696855153,0.7218866681453364,0.7099677751699013,0.703644779360773,0.7280925947467112,0.7315380502066414,0.7169435655820715,0.7754125909345363,0.7267157541621672,0.683203535038349
min_samples_split-3-max_features-sqrt-subsample-0.8,0,0.7186038983305291,1.3095349694954377,3,sqrt,0.8,0.9999999353528757,0.0006985762035286366,0.7015111307892052,0.7244468740089123,0.7045487581623625,0.701903104016364,0.7290843833048178,0.7338227719149878,0.7125807416822265,0.7766712802317121,0.7239304734595102,0.6775394657351924
min_samples_split-3-max_features-sqrt-subsample-0.8,1,0.7185122824215132,1.3093528373459482,3,sqrt,0.8,0.9999999357546828,0.0006964958497420465,0.7008431852400754,0.7190572770036379,0.7078787895104461,0.6982495640198094,0.7290845189238307,0.7342545684481666,0.7158265515060604,0.7756066333864933,0.7239910760509425,0.6803306601256699
min_samples_split-3-max_features-sqrt-subsample-0.8,2,0.718110912669088,1.3103065892580195,3,sqrt,0.8,0.9999999339937891,0.0007061227541947091,0.6998949936052901,0.7215802546897455,0.7062132653537915,0.6994307919540721,0.7300477519470554,0.7334777618259659,0.7177216310245469,0.7724560609979776,0.7222989757181353,0.6779876395743001
min_samples_split-3-max_features-sqrt-subsample-0.8,3,0.7186949363535196,1.309227604439709,3,sqrt,0.8,0.9999999346266459,0.000702376220503881,0.7037202938601272,0.7200091408914492,0.7072830166051007,0.7003542713629922,0.7295676225116211,0.7329214815960392,0.7135797793850729,0.7747181262399558,0.7235966599836126,0.6811989710992256
min_samples_split-3-max_features-sqrt-subsample-0.8,4,0.7189479688940192,1.308865500118093,3,sqrt,0.8,0.9999999357294491,0.0006963490807948263,0.7030122996454577,0.7200739741918489,0.7085910449113304,0.6995577673870685,0.7286862530621361,0.7331441821822408,0.7160926122506502,0.7746104258770107,0.7243266813304964,0.6813844481019522
min_samples_split-3-max_features-sqrt-subsample-0.8,5,0.7178862847416249,1.3105798896457415,3,sqrt,0.8,0.9999999345105716,0.000703251526132768,0.6996737400762909,0.7219588133723488,0.7057257820106198,0.6968219751587869,0.7305849249894304,0.7350237714489353,0.7155036043802748,0.7746636237555937,0.7227463346893919,0.6761602775345766
min_samples_split-3-max_features-sqrt-subsample-0.8,6,0.7184010032472534,1.3097756309325694,3,sqrt,0.8,0.9999999361443255,0.0006941792578250549,0.7009383686654529,0.7233060705331941,0.706675519014546,0.7004339309739565,0.7290108112996977,0.7325016937715416,0.7149146938179238,0.7752759830934952,0.7217378033736204,0.6792151579291063
min_samples_split-3-max_features-sqrt-subsample-0.8,7,0.7187965279047757,1.3093762010734054,3,sqrt,0.8,0.9999999358469548,0.000696054152232027,0.6986445998984256,0.7199534217371795,0.7037719753596086,0.7005818292325456,0.7281214434548323,0.7343818265837562,0.719661607216034,0.7743798166014756,0.7261569578572703,0.6823118011066296
min_samples_split-3-max_features-sqrt-subsample-0.8,8,0.7173601068429817,1.311807984870971,3,sqrt,0.8,0.9999999355591133,0.0006975678377568964,0.6964435200436814,0.7203107103128951,0.707249730426299,0.697249141838831,0.7277888090291065,0.7341244177947468,0.7145480607871959,0.7742203590419618,0.7218915604663266,0.6797747586887721
min_samples_split-3-max_features-sqrt-subsample-0.8,9,0.7184830447077521,1.3096288721183567,3,sqrt,0.8,0.9999999359296743,0.0006956273509680671,0.7005679214847509,0.7191922589135205,0.7059340325209397,0.6991641333630352,0.7261834599473205,0.7322291276894453,0.7144761533349582,0.7778807750795284,0.725108128185191,0.6840944565588317
min_samples_split-3-max_features-sqrt-subsample-0.9,0,0.718702810158299,1.3095368075338378,3,sqrt,0.9,0.9999999209677334,0.0007750697657080822,0.6998749219804202,0.7193221477687367,0.7062163949724428,0.7019055590780294,0.7301720884303707,0.7336547672782279,0.7172130077251957,0.7726317527178534,0.7262310942242527,0.6798063674074603
min_samples_split-3-max_features-sqrt-subsample-0.9,1,0.7176737599957115,1.311095538646648,3,sqrt,0.9,0.9999999211771247,0.0007743031077813531,0.7029420577508974,0.721242351956374,0.7056272240301518,0.6997477917618591,0.7277561226403307,0.7314049996859064,0.7145902704155078,0.7743816562414085,0.7232167456128945,0.6758283798617837
min_samples_split-3-max_features-sqrt-subsample-0.9,2,0.7180541920440535,1.3104596655639962,3,sqrt,0.9,0.9999999210715405,0.0007744845412631038,0.7006574595412527,0.7185531533467294,0.7048350525101117,0.7006911459847271,0.7282350130822046,0.7329383968917422,0.7180174670913078,0.7752506583789207,0.7225404517368565,0.6788231218766825
