feature_name,PFI mean,PFI std
C;4;3;0;0-N;3;1;2;0-10.0,0.00004646242267907589,0.00008316658386920663
C;4;2;1;1-C;4;4;0;1-10.0,0.00004630023181415958,0.00004034042630342906
N;3;2;1;1-O;2;2;0;0-10.0,0.00004608436170097467,0.00003903683761504795
C;4;3;1;0-S;2;2;0;0-10.0,0.000045884738958205475,0.00004545412177411984
N;4;1;3;0-N;4;1;3;0-8.5,0.000045825592678135535,0.00003937549533925137
N;3;2;1;1-N;3;1;0;0-8.5,0.000045795068531036726,0.0000431164292065492
N;3;2;1;1-C;4;4;0;0-8.5,0.0000457560445294621,0.00003464878436323084
C;4;1;3;0-O;2;2;0;0-6.5,0.000045518413285898045,0.000051558204179099284
C;5;3;0;0-N;4;2;2;1-6.5,0.00004550195493959371,0.00003066411244262957
C;4;1;3;0-S;2;2;0;1-6.5,0.00004535714804225025,0.00010926728054626571
C;6;3;0;0-C;4;2;1;1-4.5,0.00004525167876894646,0.00004039740620181814
C;4;3;0;1-N;3;3;0;1-4.5,0.000045161479824903,0.0001081802751476642
O;2;1;0;0-C;4;4;0;1-6.5,0.00004500700016196365,0.00007488359231888258
C;4;2;1;1-S;2;2;0;0-10.0,0.00004497836662479641,0.00002268722656147826
O;2;1;0;0-N;4;1;3;0-6.5,0.00004489557276382561,0.00006628139213636622
N;3;1;2;0-N;4;1;3;0-8.5,0.000044882149355351954,0.00005092955546372187
N;3;2;1;0-N;3;2;1;1-6.5,0.00004468767852613039,0.00009060671395388926
N;3;2;1;0-N;3;3;0;1-4.5,0.00004464462328481374,0.00004054808147401563
S;2;1;1;0-N;3;2;0;0-10.0,0.00004457670696654074,0.00005045273770683043
S;2;2;0;0-N;3;2;1;1-10.0,0.00004447630036617707,0.00006496538294376855
C;4;3;0;0-N;3;1;0;0-8.5,0.00004444664619572454,0.00004349525981931464
C;4;2;2;0-C;5;3;0;1-4.5,0.00004439750818055292,0.00003097449197010141
N;3;2;0;1-N;4;1;3;0-10.0,0.00004429371970797365,0.00002246633520949102
C;5;3;0;0-O;2;2;0;1-8.5,0.00004425754702967651,0.00009491582390366237
S;2;1;1;0-O;2;1;0;0-4.5,0.00004398612934470858,0.00004137369582425597
N;3;2;1;1-O;2;1;0;0-10.0,0.000043839979949763146,0.00011167347261341904
C;4;3;0;0-S;2;2;0;1-6.5,0.000043738041026268144,0.00007222812872309996
N;3;2;1;0-N;3;3;0;1-6.5,0.00004364759047542632,0.00007856448084911555
N;4;2;1;0-O;2;1;0;0-10.0,0.00004353019659069091,0.00009118060957987538
O;2;1;1;0-N;3;2;1;0-8.5,0.0000435147876677607,0.00010589712450345391
N;4;1;2;0-C;4;4;0;1-6.5,0.00004342780732299323,0.00003232110551940165
N;3;2;1;1-N;3;1;2;0-6.5,0.0000433111924912688,0.00006415073679028884
O;2;1;0;0-N;3;3;0;0-6.5,0.00004327699121922842,0.000047826124194736424
N;3;2;0;1-O;2;1;1;0-4.5,0.00004325991238838256,0.000060540414391508466
N;3;2;0;1-O;2;2;0;1-8.5,0.00004325370222777088,0.0002333548812534876
C;5;3;0;0-N;4;1;3;0-6.5,0.000043132185338790044,0.00002549337828623634
C;4;3;0;0-N;4;3;1;1-10.0,0.000043036512004120585,0.00013570959382851777
C;4;3;0;0-C;4;2;1;0-6.5,0.000042976692875625516,0.00004176925771005156
N;3;3;0;1-C;4;4;0;1-8.5,0.000042832555696370456,0.000056339799164000604
C;4;3;1;0-S;2;2;0;1-6.5,0.00004273562636181912,0.00007523673446096458
N;3;1;2;0-O;2;2;0;1-6.5,0.00004251036799312787,0.0001825826365502473
O;2;1;0;0-N;3;1;0;0-8.5,0.00004236550040943217,0.000017991809628477397
N;3;2;0;1-O;2;2;0;1-6.5,0.000042365233551048637,0.00004785820096387908
C;4;2;1;1-S;2;2;0;0-6.5,0.000042216473731689534,0.000040684107200173426
N;4;2;1;0-N;3;3;0;0-10.0,0.00004219952973757805,0.00004103353646435862
C;4;2;2;0-C;4;4;0;1-10.0,0.00004215862195892465,0.00006040409340192291
N;3;1;2;0-F;1;1;0;0-8.5,0.00004212526528727759,0.000027546139679953317
fr_lactone,0.000042104438112281854,0.000030068135970198026
N;4;2;1;0-C;4;2;1;1-4.5,0.00004197760404766049,0.00001651561641715978
C;6;3;0;0-S;6;4;0;0-10.0,0.00004189475308443713,0.00002299770439554505
C;4;1;3;0-N;3;3;0;1-8.5,0.00004154889151908684,0.00009238435077571551
C;4;2;1;1-P;7;4;0;0-4.5,0.000041502466861679615,0.000044753358246855477
S;2;1;1;0-C;4;3;0;1-8.5,0.000041415769805678664,0.00008242664986177033
N;3;1;2;0-N;4;3;1;1-4.5,0.000041378386065016316,0.00001822260858536489
O;2;1;1;0-C;4;4;0;0-10.0,0.00004126819895960236,0.00006614101385450583
N;3;1;2;0-O;2;2;0;0-10.0,0.00004118257086527244,0.00006280198372194007
N;4;1;2;0-C;4;4;0;1-10.0,0.0000411309078001761,0.000024119087441089858
N;4;2;1;0-C;4;1;3;0-6.5,0.00004106435159372627,0.0000485217242022236
C;4;3;0;1-C;4;4;0;0-8.5,0.00004103925579987585,0.00006230736072494294
C;4;3;0;0-C;4;3;1;0-4.5,0.000041007765263390006,0.00008025937760630094
C;4;2;1;1-P;7;4;0;0-6.5,0.00004100314987764235,0.00003917609461728884
C;4;3;1;1-C;4;1;3;0-10.0,0.000040893208355867,0.00006233078856104426
C;4;2;2;0-N;4;2;2;1-4.5,0.000040807185726428795,0.000014909859285594487
N;4;2;1;0-S;7;4;0;0-6.5,0.000040613922489818324,0.000014449174016051131
N;4;1;2;0-C;4;2;2;0-10.0,0.00004053226335953471,0.00008735459850507127
C;6;3;0;0-O;2;2;0;1-10.0,0.000040496200596303504,0.00003978903234007132
S;2;1;1;0-N;3;1;0;0-10.0,0.000040441433462057305,2.299090740492247e-6
N;4;1;2;0-C;4;3;1;0-6.5,0.000040218143932853795,0.00006629228333454442
C;4;2;2;0-S;2;2;0;0-8.5,0.0000400635230007181,0.000029556049141018477
C;4;3;0;1-C;6;3;0;0-6.5,0.000040023062100077074,0.000010412048374960777
C;4;3;0;1-N;4;1;2;0-6.5,0.000039996911122264225,0.000019656597762191362
N;3;2;1;0-F;1;1;0;0-4.5,0.000039818183018473326,0.00003435031226051501
C;4;3;1;0-O;2;2;0;1-10.0,0.00003978455195833656,0.0001279411364783264
C;6;3;0;0-O;2;1;1;0-8.5,0.00003954742156921561,0.00006939130005969862
C;4;1;3;0-C;4;3;0;0-4.5,0.00003952383638103907,0.00005930892322572115
N;4;1;3;0-N;5;3;0;0-8.5,0.00003942203262521741,0.00001100506619125387
C;4;1;3;0-C;4;3;1;0-4.5,0.00003921896919866589,0.0000812289718668515
N;3;2;1;1-O;2;2;0;1-4.5,0.00003905699577253877,0.000029152457681261357
O;2;1;1;0-C;4;4;0;1-8.5,0.00003897590704661965,0.000043798106876090385
C;4;2;2;0-Br;1;1;0;0-10.0,0.00003897050474977274,0.00005497641459144176
N;4;1;3;0-C;4;2;0;0-4.5,0.00003871852842391998,0.000049164979435663906
N;3;3;0;1-O;2;2;0;1-10.0,0.000038600796633825316,0.00003590374953003086
C;4;2;2;1-S;2;1;1;0-10.0,0.000038600550992769676,0.000016815440487616093
N;4;2;1;0-O;2;2;0;1-8.5,0.00003848075082388084,0.00004495488739961111
C;5;3;0;0-C;4;2;0;0-10.0,0.00003815071051214887,0.0000378040544854149
C;6;3;0;0-C;4;2;2;1-6.5,0.00003803302734177727,0.000037720172354197135
O;2;1;0;0-C;5;3;0;1-10.0,0.00003794784259285218,0.000019314469431908308
C;4;3;1;1-C;4;1;3;0-8.5,0.00003776137713257244,0.00007659485351822343
N;4;2;1;0-N;4;1;3;0-10.0,0.000037732395611826214,0.000031673727355695876
N;4;2;1;0-C;4;4;0;1-8.5,0.000037547512208050786,0.00004488749038972935
C;4;1;3;0-C;4;2;2;0-4.5,0.000037221426672591947,0.00009010452851090675
C;4;2;2;0-N;3;2;0;0-4.5,0.00003714603874616455,0.00007011046600688415
S;2;2;0;0-N;3;2;1;0-10.0,0.00003703156464092879,0.00007043942944117887
C;4;3;1;1-C;6;3;0;0-8.5,0.000036976087719694145,2.906837155687437e-6
C;4;1;3;0-N;5;3;0;0-10.0,0.00003686140453124468,0.00013811196394888508
C;4;3;0;1-N;4;3;1;1-10.0,0.000036689767036668373,0.00003814032563321379
C;4;3;0;0-N;3;2;0;0-10.0,0.00003650678384069517,0.00003636378264664478
C;4;3;1;1-C;4;2;1;0-10.0,0.000036467500491721426,0.00001795853587904676
N;3;3;0;1-F;1;1;0;0-4.5,0.000036448428535248066,0.00002377088007074011
C;4;2;1;1-O;2;2;0;0-6.5,0.000036406058584503856,0.0000863018445370386
C;6;3;0;0-S;7;4;0;0-6.5,0.000036370565543319965,0.00001827646413847892
C;4;3;0;0-C;4;4;0;1-8.5,0.00003637048515306995,0.00006821189575731407
N;3;3;0;1-C;4;3;0;0-8.5,0.00003634458508005034,0.000030891032241667736
C;6;3;0;0-C;4;2;2;1-8.5,0.0000363319956084777,0.00010931961148408277
C;4;2;1;1-N;3;3;0;0-10.0,0.00003615710022029835,0.00003472208121677789
C;4;3;0;0-N;4;3;1;0-8.5,0.000035934338754721,0.000043434284427380124
N;3;2;0;1-O;2;2;0;1-10.0,0.00003591962074054322,0.000025531509115469106
N;3;2;1;1-N;4;3;1;0-6.5,0.000035789473035008346,0.00001407473197867191
C;4;3;0;1-P;7;4;0;0-10.0,0.000035763915740690454,0.000048307058780429075
N;3;2;1;0-S;6;4;0;1-4.5,0.000035761430037006824,0.00006696011922078786
N;4;1;2;0-C;4;4;0;1-8.5,0.000035752294636674324,0.000016403124121471543
N;3;2;1;1-N;3;3;0;1-10.0,0.0000357195194781131,0.00006379075774247417
C;4;2;2;0-C;4;4;0;0-4.5,0.00003571934916597093,0.000029749876493240166
C;4;3;0;1-N;3;1;0;0-6.5,0.000035715514819611996,0.000026447946553217662
C;4;3;0;1-C;4;2;0;0-4.5,0.00003543798420904502,0.00002346304365398685
S;2;1;1;0-C;5;3;0;0-10.0,0.000035401461114881184,0.000024156911957337453
S;2;1;1;0-C;4;2;2;0-4.5,0.0000353654016685856,0.00005305105542492638
N;3;2;1;0-C;4;4;0;0-6.5,0.00003530442612128167,0.00007175289190931236
N;3;1;2;0-O;2;2;0;1-10.0,0.00003521622849178193,0.00005407714986325469
C;4;2;2;0-C;4;3;1;0-4.5,0.000035165944100756794,0.00004864259943148014
N;3;2;1;1-Cl;1;1;0;0-6.5,0.00003491297531283595,0.000020250794930489497
C;4;3;1;1-N;3;1;2;0-10.0,0.000034908362829881115,0.00003223569508194473
O;2;1;1;0-S;7;4;0;0-8.5,0.000034864543303821566,0.00002625490682589188
C;5;3;0;0-N;3;2;0;0-6.5,0.00003482623752804799,0.000025581977242177
O;2;1;1;0-N;3;1;2;0-4.5,0.00003482143724784503,0.000028742229882984912
N;3;2;1;0-C;4;1;3;0-4.5,0.00003476536378372123,0.00010214937481235014
N;4;1;2;0-S;2;1;0;0-10.0,0.00003469695894723346,0.000020534029641042588
C;4;2;2;1-S;2;2;0;0-6.5,0.0000346864399866457,0.00006371835443904193
C;5;3;0;0-C;4;3;0;0-4.5,0.00003464256573509165,0.00004012805174518415
N;3;2;0;1-C;4;3;1;0-10.0,0.000034429435806374954,0.00003885216056023285
O;2;1;0;0-N;4;4;0;0-8.5,0.000034375371317814836,0.000028702355614734258
C;4;2;1;1-N;4;2;2;1-4.5,0.00003434720390496082,0.000021283296635976974
N;3;2;0;1-C;4;3;1;1-4.5,0.000034254348426473086,0.00003339104047971902
N;3;2;0;1-O;2;2;0;0-6.5,0.00003423730478652927,0.00003409426779277945
N;4;1;3;0-Br;1;1;0;0-10.0,0.00003418030736076494,0.000028632513724550455
N;4;1;3;0-N;3;2;1;1-10.0,0.0000341213382323291,0.00006614129953584748
N;3;1;2;0-N;4;2;2;1-8.5,0.0000340695306661661,0.000013514446310445252
C;4;3;1;0-N;3;3;0;0-6.5,0.00003400785033030873,0.000041009687282422204
C;4;3;0;1-O;2;2;0;0-4.5,0.00003391555481553343,0.00002900663315604025
C;4;2;1;1-N;4;1;2;0-8.5,0.000033899380689284,0.00005692300112694887
N;3;2;1;0-Br;1;1;0;0-8.5,0.00003389020648660498,0.000027153699152105214
N;3;2;1;0-S;7;4;0;0-8.5,0.000033794080387069175,0.0000510544700284772
C;4;1;3;0-S;7;4;0;0-8.5,0.00003375347335091705,0.00010812131285017237
S;2;1;1;0-O;2;2;0;1-10.0,0.000033522825073165986,0.000024568139618616296
C;5;3;0;0-C;4;4;0;1-6.5,0.00003345140547827234,0.000010903793745078664
N;3;2;1;1-C;4;2;1;0-4.5,0.000033439009441682546,0.000019692644391860683
C;4;2;2;1-C;5;3;0;0-4.5,0.00003342115747301255,0.00011559504059791633
fr_Al_OH_noTert,0.00003324484319518669,0.00009836899392229988
C;6;3;0;0-C;4;3;1;0-8.5,0.00003309472229456508,0.000018322640442073403
S;2;2;0;0-O;2;1;1;0-8.5,0.00003292974211782281,0.00013028506717166418
C;4;3;0;0-P;7;4;0;0-8.5,0.00003292287874436806,0.00004109255838368761
N;3;2;1;1-N;3;3;0;0-6.5,0.000032888382663343044,0.00005527700373898227
C;4;2;2;0-C;4;4;0;0-8.5,0.00003286931242525067,0.00006710267843636066
C;4;2;2;0-N;4;1;2;0-4.5,0.000032835058141659584,0.000025557721993536713
C;4;3;1;1-N;4;3;1;1-6.5,0.00003278960351882354,0.000011943384650000733
N;4;1;2;0-S;2;2;0;0-10.0,0.00003275918833571812,0.000028997329885815445
fr_Ndealkylation1,0.00003272669045286299,0.000030269165674872853
C;4;3;0;0-N;3;2;0;0-6.5,0.0000326873484495264,0.00005629939325813889
S;2;2;0;0-N;3;3;0;1-10.0,0.00003250306165842135,0.00003321166756306844
C;4;3;1;0-N;4;1;3;0-8.5,0.00003246482332345627,0.00007422425110633042
C;4;1;3;0-C;5;3;0;1-10.0,0.000032464009046403085,9.435837904174491e-6
N;4;1;2;0-N;4;3;1;0-6.5,0.00003245449326058081,0.000010540600337838302
C;4;3;1;0-S;2;1;1;0-8.5,0.00003236169365600968,0.000021302182861253693
N;3;2;1;0-N;3;1;0;0-10.0,0.000032301529528263226,0.00004055470071844549
C;4;3;1;0-N;4;3;1;0-6.5,0.00003225953433983649,0.000025959411928073784
C;6;3;0;0-C;4;3;0;0-4.5,0.00003222949627429047,9.358974108169985e-6
C;4;2;1;1-N;4;2;2;1-8.5,0.000032179654630963096,0.00007797823167490167
C;4;3;0;1-S;7;4;0;0-8.5,0.00003217599353055878,0.000020514995489623172
C;4;2;2;0-C;4;2;1;0-4.5,0.00003217251039411654,0.000024821681420383906
C;4;2;1;1-P;6;4;0;0-8.5,0.000031956097165719566,0.00003091179569723059
N;4;1;2;0-O;2;1;0;0-10.0,0.00003190739081841605,0.00009686983017319954
O;2;1;1;0-C;4;3;1;0-10.0,0.00003183424623085148,0.0001223760930329891
S;2;2;0;0-Cl;1;1;0;0-10.0,0.00003179944678919725,0.00003551215705340636
C;6;3;0;0-O;2;2;0;0-8.5,0.00003179436410681117,0.00003530329898751533
N;4;1;2;0-N;4;2;2;1-4.5,0.000031779564155746494,0.000038385795557414894
O;2;1;1;0-C;5;3;0;0-6.5,0.0000317571036822469,0.00009629513230025305
N;3;1;2;0-C;4;1;3;0-4.5,0.000031689950113877874,0.00003627916454744555
C;6;3;0;0-S;2;2;0;1-8.5,0.00003167722689063623,0.000020977281910123246
C;5;3;0;0-C;6;3;0;0-4.5,0.00003165471513240463,9.472042287300711e-6
S;2;2;0;0-C;4;3;0;0-10.0,0.00003165205511589016,0.00011966178044114712
N;3;3;0;1-N;4;2;2;0-8.5,0.00003158981574352312,0.000035156226210028614
C;4;2;1;1-S;2;2;0;0-8.5,0.00003158135035473686,0.0000451284542523007
N;3;2;0;1-C;5;3;0;0-4.5,0.000031515620213988056,0.00004290652124943474
N;3;1;2;0-N;3;1;2;0-8.5,0.00003149350564869054,0.0000263997701640231
C;5;3;0;0-O;2;2;0;0-10.0,0.00003148899718471802,0.00004685796939280096
N;3;2;1;1-N;3;2;1;1-10.0,0.00003136561810905454,0.000043054061958029
C;4;3;1;0-C;4;2;1;0-4.5,0.00003133313405027094,0.00005798091726527367
N;4;1;3;0-C;4;2;1;0-8.5,0.00003128944663209528,0.000044030850760609426
C;4;1;3;0-C;4;3;0;0-6.5,0.00003123445000772218,0.00010360785310353839
N;4;2;1;0-C;4;3;0;1-6.5,0.00003122958712158767,0.00008304132931069691
N;3;1;2;0-C;4;3;0;0-4.5,0.00003121314637068625,0.000044162776094537514
N;3;2;0;1-N;4;2;2;1-6.5,0.000031188688042123784,8.292666298733677e-6
C;4;2;1;1-C;4;2;1;0-10.0,0.00003112416483986857,0.00003544951343809492
N;3;1;2;0-N;4;2;2;1-6.5,0.00003110781334900355,0.00002930979248369465
S;2;1;1;0-O;2;2;0;1-8.5,0.00003103712734620068,0.00003023829137416032
N;3;3;0;1-C;4;3;0;1-8.5,0.000030818102393074626,0.0000872768037382998
C;4;3;1;1-N;4;2;2;0-10.0,0.00003079038362044928,0.00002484007315065964
N;4;1;3;0-P;6;4;0;0-6.5,0.00003073492120125125,0.000020972676347571636
C;4;2;2;1-C;5;3;0;0-8.5,0.00003069980773523125,0.00006658452125606851
N;3;1;2;0-C;4;2;1;1-4.5,0.000030681837435471886,0.00009935479229672805
C;4;2;2;0-N;3;3;0;0-8.5,0.000030457543526259587,0.00007179413104224477
C;4;3;0;0-N;4;2;1;0-10.0,0.000030335731539784156,7.557030986827422e-6
O;2;1;0;0-C;6;3;0;0-10.0,0.00003028798369274869,7.911821374989985e-6
O;2;1;0;0-C;4;1;3;0-8.5,0.00003028787330803991,0.00016709274913906407
C;4;3;0;1-C;5;3;0;0-4.5,0.00003024666124591772,0.000042162415212098916
C;4;3;0;0-S;2;2;0;1-4.5,0.00003023788611813775,0.000018150236453745165
C;4;3;1;1-Cl;1;1;0;0-4.5,0.00003021182260455705,0.000023687713575239416
N;4;1;2;0-P;7;4;0;0-10.0,0.000030101884167318033,0.000038931310331636924
C;5;3;0;0-F;1;1;0;0-4.5,0.00003006363421206304,0.000013482076290339645
N;4;1;2;0-N;5;3;0;0-6.5,0.000030054441532434418,0.00012926554082948977
C;4;2;1;1-N;4;2;2;0-8.5,0.00003003266800383949,0.00021796850781391646
C;4;2;2;0-I;1;1;0;0-6.5,0.000029910107366515337,0.00011113822380096439
C;4;3;1;0-C;4;4;0;0-6.5,0.000029896754432715925,0.000048017243379280574
S;2;2;0;0-N;4;2;2;1-8.5,0.00002983075104269206,0.000018744091777690908
S;2;2;0;0-Cl;1;1;0;0-6.5,0.00002978147442419902,0.00003165836137840729
N;3;2;1;0-N;3;3;0;0-10.0,0.000029767455101810856,0.000046759862232692956
N;4;1;3;0-N;3;3;0;1-6.5,0.000029672595335095142,0.000048495392178946276
N;4;1;3;0-N;3;3;0;1-10.0,0.00002966366367159375,0.000051334450979084114
N;3;2;1;1-C;4;2;2;0-4.5,0.00002959377519985429,0.000058096663292534715
O;2;1;0;0-S;2;2;0;1-6.5,0.00002957717109140316,0.0000783953707525475
N;4;1;2;0-S;6;4;0;0-8.5,0.00002955737281128782,0.00006105594602867504
C;4;2;1;1-N;3;1;2;0-8.5,0.0000295116892295814,0.00008430691399080917
S;2;1;1;0-N;3;2;0;1-6.5,0.000029341161467451767,0.00007201966028663788
C;4;3;0;0-C;4;2;0;0-6.5,0.000029198977444081878,0.000057913529083231856
C;4;2;2;1-N;3;2;0;1-10.0,0.00002919416022884036,0.000042599955031018905
N;4;1;2;0-C;4;2;0;0-8.5,0.000029154301889526096,0.000016410864355323634
C;4;2;2;0-S;7;4;0;0-6.5,0.000029114087113254103,0.000018611139169416153
N;3;3;0;1-Cl;1;1;0;0-10.0,0.000029105766648825546,0.000049029952276846734
N;3;3;0;1-N;4;1;3;0-8.5,0.00002904383048863979,0.00007229348200391636
N;3;1;2;0-N;4;1;3;0-6.5,0.000029002797837540674,0.000017042305398496267
N;4;1;2;0-N;4;3;1;0-10.0,0.000028952389024550217,0.000019197871371434226
N;3;1;2;0-C;4;4;0;0-6.5,0.000028926956613243664,0.00005992933781754251
N;4;1;3;0-O;2;2;0;0-6.5,0.000028897261391254888,0.000025972030442592743
N;4;1;2;0-C;5;3;0;0-6.5,0.0000288398529816436,0.00006658316344243119
C;4;2;2;1-C;4;2;2;0-4.5,0.000028779393995748136,0.000020818069166937822
O;2;1;0;0-N;5;3;0;0-8.5,0.000028684496720465803,0.00003820238434498911
S;2;1;1;0-C;4;3;0;1-6.5,0.000028586175138904194,0.00008755189999007087
N;3;2;1;0-S;2;2;0;0-10.0,0.00002852817505449856,0.00003262191314407745
N;4;1;2;0-N;4;3;1;1-6.5,0.000028407602149649323,0.0000370675621952098
N;4;1;2;0-N;3;3;0;1-6.5,0.000028303660345663228,0.00003711513180294853
C;4;3;0;0-F;1;1;0;0-4.5,0.000028202547928664797,0.000034293178856425566
C;4;1;3;0-Br;1;1;0;0-6.5,0.000028120025558553417,0.00001710670347375952
N;4;1;3;0-N;3;1;2;0-6.5,0.000028117662890647656,0.00003639127238662155
C;6;3;0;0-C;4;4;0;1-8.5,0.000028089564970960414,0.00003723356767876094
C;4;3;0;0-C;4;4;0;1-10.0,0.000028034624068077698,0.00006604501000205585
C;4;2;2;0-N;3;3;0;1-4.5,0.000028017919539691237,0.00006214591972098215
S;2;1;1;0-O;2;2;0;0-4.5,0.00002792361138957977,0.00003511975461098669
N;3;2;0;1-C;5;3;0;0-6.5,0.00002787612210755075,0.000033748351327274316
N;3;2;1;0-N;4;1;2;0-8.5,0.00002787467576770286,0.000028122424575736625
C;5;3;0;0-O;2;2;0;1-4.5,0.000027849759105084507,0.00003617008662454483
O;2;1;1;0-C;4;2;1;0-4.5,0.000027791233020887005,0.000022554870765244416
N;4;1;2;0-S;6;4;0;0-10.0,0.000027747907554738955,0.00005229700240808958
C;4;1;3;0-Br;1;1;0;0-10.0,0.000027606097186131755,0.000025160495861768485
C;4;2;2;1-N;3;1;2;0-6.5,0.000027463167280502206,0.00005681474166133522
O;2;1;1;0-N;3;2;0;0-10.0,0.0000274600951208052,0.00002542181467402593
C;4;3;1;1-C;5;3;0;0-6.5,0.000027375852158402956,0.000047169134643637
O;2;1;1;0-C;4;1;2;0-8.5,0.000027350615215889403,0.000013870018558337458
C;4;3;0;0-N;4;1;3;0-4.5,0.000027109533970504085,0.00011920793251049222
N;3;1;2;0-N;5;3;0;0-6.5,0.000027061056644931784,9.787948643805279e-6
S;2;2;0;0-F;1;1;0;0-10.0,0.00002705329597043245,0.000027092487125083154
C;4;2;2;0-N;4;4;0;0-10.0,0.000027039989694684536,0.000023865183195927083
C;4;1;3;0-S;2;2;0;0-6.5,0.000027036245474776343,0.000023405442503508564
C;4;3;0;0-P;7;4;0;0-6.5,0.00002702943081407394,0.00006017488549680111
C;4;2;1;1-C;4;2;0;0-4.5,0.00002694175354501042,0.000018884971627626152
C;6;3;0;0-C;4;2;0;0-6.5,0.00002682846997226577,0.000029510958377544517
C;4;3;1;1-N;3;1;2;0-8.5,0.0000268248091573516,0.00003126508649877355
C;4;2;2;1-N;4;1;2;0-6.5,0.000026714975610742098,0.000013673689233239213
N;3;2;0;1-N;4;3;1;1-10.0,0.000026709679639066083,0.000027727588677278087
EState_VSA3,0.000026613517643203632,0.00021811790081563046
N;3;1;2;0-C;4;2;2;1-4.5,0.000026509373444316696,0.00006450792120218849
C;6;3;0;0-N;4;3;1;0-6.5,0.000026479728110314257,0.000012752807771705249
C;4;3;1;0-N;5;3;0;0-10.0,0.00002642536210759235,0.00008153204812171755
C;4;1;3;0-N;4;2;2;0-8.5,0.000026404221652539157,0.00009749451431909531
C;6;3;0;0-N;4;1;2;0-10.0,0.00002636970332225245,0.000010796143524057598
C;4;3;0;0-N;4;2;2;0-4.5,0.00002631579670281011,0.00004817393492662134
C;4;3;1;1-O;2;1;1;0-10.0,0.00002600432093211221,0.00007689382369211091
N;4;1;2;0-C;4;3;1;1-8.5,0.000025976642989263463,0.00007192705107237847
N;4;1;2;0-S;7;4;0;0-6.5,0.000025964222615075063,0.000019508907146303174
C;4;3;1;0-C;6;3;0;0-8.5,0.000025911420534326566,7.459232962045273e-6
C;4;3;0;0-C;4;4;0;0-4.5,0.00002582465258485674,0.00005527939713020748
C;4;2;2;0-N;3;1;0;0-10.0,0.000025697413839946095,0.000015055494748865464
C;4;2;1;1-O;2;2;0;1-4.5,0.000025688618869768032,0.00006522776565299495
C;4;2;2;1-O;2;1;0;0-4.5,0.000025669849025019195,0.000060371864861987855
N;3;2;1;1-P;6;4;0;0-8.5,0.000025664599866600153,0.000027905894117996518
N;4;2;1;0-C;4;2;1;0-10.0,0.000025601637195774942,8.065993028055826e-6
N;3;1;2;0-N;4;2;2;1-4.5,0.000025528600389683,0.00007048370861355912
N;3;1;2;0-O;2;2;0;1-8.5,0.000025351015191007095,0.00008960258235605688
N;3;2;0;1-N;3;2;0;1-8.5,0.000025309428164377313,0.00003696795871408569
N;4;1;3;0-O;2;2;0;1-10.0,0.00002523129045996682,0.000059096459032629586
C;4;3;1;1-C;4;4;0;0-8.5,0.000025217366674305335,0.000030347859735974747
N;3;3;0;1-N;4;1;3;0-6.5,0.000025190783588816915,0.000018042533954050348
O;2;1;0;0-Br;1;1;0;0-10.0,0.000025131494060341247,0.00003216868264431043
C;4;1;3;0-C;4;2;0;0-6.5,0.000025087480862203323,0.00006240210575788028
S;2;1;1;0-C;4;4;0;0-6.5,0.000025032546305014945,0.000020533840072379663
N;3;1;2;0-S;2;2;0;1-6.5,0.000025025510123018644,0.00005641145588635481
N;3;1;2;0-C;5;3;0;0-6.5,0.000025003613000570044,0.00005450029126515121
C;4;3;1;0-N;3;1;2;0-8.5,0.00002493675006052613,0.00008175881610932763
C;4;2;2;0-S;7;4;0;0-8.5,0.00002469334887461224,0.00003102558395795256
O;2;1;1;0-S;7;4;0;0-6.5,0.000024669253016044538,0.000036266644461385483
O;2;1;0;0-N;3;1;0;0-6.5,0.0000245503075139597,0.000013356211620049921
C;4;1;3;0-N;4;3;1;1-4.5,0.000024457276312528366,0.00002193488159814224
N;4;1;3;0-N;3;3;0;1-4.5,0.00002437138987300876,0.00002616579606756094
C;4;3;1;0-N;5;3;0;0-8.5,0.000024208388116453428,0.00003860189599844939
N;3;2;0;1-N;3;2;1;1-10.0,0.00002416994839279374,0.00003526856289381361
S;2;1;1;0-N;3;1;2;0-4.5,0.00002412877843603889,8.926042375774514e-6
N;3;1;2;0-N;3;2;0;1-6.5,0.000024071803345389794,0.00004753750931598628
C;4;3;0;0-P;6;4;0;0-8.5,0.000024037299085954977,0.000024611192718952605
O;2;1;1;0-P;7;4;0;0-10.0,0.000024007802801924902,0.00006723855637283048
C;4;3;0;1-N;3;3;0;0-6.5,0.00002398820639852121,0.000023990234178556208
C;4;3;0;1-C;4;4;0;1-4.5,0.000023979129642792695,0.00001714637159169286
C;5;3;0;0-N;4;1;2;0-4.5,0.000023920553178054712,0.000037236233133786656
N;4;1;2;0-C;4;2;1;1-6.5,0.00002382526773790546,0.00012995916570915906
C;4;1;3;0-N;4;3;1;1-6.5,0.00002375871928322152,0.00005362065716305401
C;6;3;0;0-S;2;2;0;1-10.0,0.000023727911305363818,0.000019663134711511343
S;2;2;0;0-C;5;3;0;0-10.0,0.000023668307911347184,0.00006976003335859029
C;4;3;1;1-S;2;2;0;0-8.5,0.000023646875075670573,0.000024412552662197276
N;4;1;3;0-Cl;1;1;0;0-10.0,0.000023632899379618286,0.00009161678793248751
C;6;3;0;0-C;5;3;0;0-6.5,0.000023628079468766364,0.0000385552197211977
